2025-07-26 21:08:36.658 -03:00 [INF] Logging service initialized
2025-07-26 21:08:36.707 -03:00 [INF] Starting Basic3DEngine with game: DemoGame
2025-07-26 21:08:36.863 -03:00 [INF] Graphics device created: OpenGL
2025-07-26 21:08:36.863 -03:00 [INF] Command list created
2025-07-26 21:08:36.918 -03:00 [INF] Physics world initialized
2025-07-26 21:08:36.951 -03:00 [INF] Game initialized
2025-07-26 21:08:38.084 -03:00 [DBG] GameObject Sphere 0 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.084 -03:00 [DBG] GameObject Sphere 1 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.084 -03:00 [DBG] GameObject Sphere 2 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.101 -03:00 [DBG] GameObject Ground - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.101 -03:00 [DBG] GameObject Cube 0 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.101 -03:00 [DBG] GameObject Cube 1 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.101 -03:00 [DBG] GameObject Cube 2 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.101 -03:00 [DBG] GameObject Cube 3 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.101 -03:00 [DBG] GameObject Cube 4 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.101 -03:00 [DBG] GameObject Sphere 0 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.101 -03:00 [DBG] GameObject Sphere 1 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.101 -03:00 [DBG] GameObject Sphere 2 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.117 -03:00 [DBG] GameObject Ground - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.117 -03:00 [DBG] GameObject Cube 0 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.117 -03:00 [DBG] GameObject Cube 1 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.117 -03:00 [DBG] GameObject Cube 2 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.117 -03:00 [DBG] GameObject Cube 3 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.117 -03:00 [DBG] GameObject Cube 4 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.117 -03:00 [DBG] GameObject Sphere 0 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.117 -03:00 [DBG] GameObject Sphere 1 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.117 -03:00 [DBG] GameObject Sphere 2 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.134 -03:00 [DBG] GameObject Ground - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.134 -03:00 [DBG] GameObject Cube 0 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.134 -03:00 [DBG] GameObject Cube 1 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.134 -03:00 [DBG] GameObject Cube 2 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.134 -03:00 [DBG] GameObject Cube 3 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.134 -03:00 [DBG] GameObject Cube 4 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.134 -03:00 [DBG] GameObject Sphere 0 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.134 -03:00 [DBG] GameObject Sphere 1 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.134 -03:00 [DBG] GameObject Sphere 2 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.150 -03:00 [DBG] GameObject Ground - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.150 -03:00 [DBG] GameObject Cube 0 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.150 -03:00 [DBG] GameObject Cube 1 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.150 -03:00 [DBG] GameObject Cube 2 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.150 -03:00 [DBG] GameObject Cube 3 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.150 -03:00 [DBG] GameObject Cube 4 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.150 -03:00 [DBG] GameObject Sphere 0 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.150 -03:00 [DBG] GameObject Sphere 1 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.150 -03:00 [DBG] GameObject Sphere 2 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.167 -03:00 [DBG] GameObject Ground - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.167 -03:00 [DBG] GameObject Cube 0 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.167 -03:00 [DBG] GameObject Cube 1 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.167 -03:00 [DBG] GameObject Cube 2 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.167 -03:00 [DBG] GameObject Cube 3 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.167 -03:00 [DBG] GameObject Cube 4 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.167 -03:00 [DBG] GameObject Sphere 0 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.167 -03:00 [DBG] GameObject Sphere 1 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.167 -03:00 [DBG] GameObject Sphere 2 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.184 -03:00 [DBG] GameObject Ground - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.184 -03:00 [DBG] GameObject Cube 0 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.184 -03:00 [DBG] GameObject Cube 1 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.184 -03:00 [DBG] GameObject Cube 2 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.184 -03:00 [DBG] GameObject Cube 3 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.184 -03:00 [DBG] GameObject Cube 4 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.184 -03:00 [DBG] GameObject Sphere 0 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.185 -03:00 [DBG] GameObject Sphere 1 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.185 -03:00 [DBG] GameObject Sphere 2 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.201 -03:00 [DBG] GameObject Ground - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.201 -03:00 [DBG] GameObject Cube 0 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.201 -03:00 [DBG] GameObject Cube 1 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.201 -03:00 [DBG] GameObject Cube 2 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.201 -03:00 [DBG] GameObject Cube 3 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.201 -03:00 [DBG] GameObject Cube 4 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.201 -03:00 [DBG] GameObject Sphere 0 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.201 -03:00 [DBG] GameObject Sphere 1 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.201 -03:00 [DBG] GameObject Sphere 2 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.217 -03:00 [DBG] GameObject Ground - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.217 -03:00 [DBG] GameObject Cube 0 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.217 -03:00 [DBG] GameObject Cube 1 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.217 -03:00 [DBG] GameObject Cube 2 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.217 -03:00 [DBG] GameObject Cube 3 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.217 -03:00 [DBG] GameObject Cube 4 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.218 -03:00 [DBG] GameObject Sphere 0 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.218 -03:00 [DBG] GameObject Sphere 1 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.218 -03:00 [DBG] GameObject Sphere 2 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.234 -03:00 [DBG] GameObject Ground - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.234 -03:00 [DBG] GameObject Cube 0 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.234 -03:00 [DBG] GameObject Cube 1 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.234 -03:00 [DBG] GameObject Cube 2 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.234 -03:00 [DBG] GameObject Cube 3 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.234 -03:00 [DBG] GameObject Cube 4 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.234 -03:00 [DBG] GameObject Sphere 0 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.234 -03:00 [DBG] GameObject Sphere 1 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.234 -03:00 [DBG] GameObject Sphere 2 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.251 -03:00 [DBG] GameObject Ground - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.251 -03:00 [DBG] GameObject Cube 0 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.251 -03:00 [DBG] GameObject Cube 1 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.251 -03:00 [DBG] GameObject Cube 2 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.251 -03:00 [DBG] GameObject Cube 3 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.251 -03:00 [DBG] GameObject Cube 4 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.251 -03:00 [DBG] GameObject Sphere 0 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.251 -03:00 [DBG] GameObject Sphere 1 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.251 -03:00 [DBG] GameObject Sphere 2 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.267 -03:00 [DBG] GameObject Ground - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.267 -03:00 [DBG] GameObject Cube 0 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.268 -03:00 [DBG] GameObject Cube 1 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.268 -03:00 [DBG] GameObject Cube 2 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.268 -03:00 [DBG] GameObject Cube 3 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.268 -03:00 [DBG] GameObject Cube 4 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.268 -03:00 [DBG] GameObject Sphere 0 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.268 -03:00 [DBG] GameObject Sphere 1 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.268 -03:00 [DBG] GameObject Sphere 2 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.284 -03:00 [DBG] GameObject Ground - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.284 -03:00 [DBG] GameObject Cube 0 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.284 -03:00 [DBG] GameObject Cube 1 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.284 -03:00 [DBG] GameObject Cube 2 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.284 -03:00 [DBG] GameObject Cube 3 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.284 -03:00 [DBG] GameObject Cube 4 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.284 -03:00 [DBG] GameObject Sphere 0 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.284 -03:00 [DBG] GameObject Sphere 1 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.284 -03:00 [DBG] GameObject Sphere 2 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.300 -03:00 [DBG] GameObject Ground - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.300 -03:00 [DBG] GameObject Cube 0 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.300 -03:00 [DBG] GameObject Cube 1 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.300 -03:00 [DBG] GameObject Cube 2 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.300 -03:00 [DBG] GameObject Cube 3 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.300 -03:00 [DBG] GameObject Cube 4 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.300 -03:00 [DBG] GameObject Sphere 0 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.300 -03:00 [DBG] GameObject Sphere 1 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.300 -03:00 [DBG] GameObject Sphere 2 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.324 -03:00 [DBG] GameObject Ground - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.324 -03:00 [DBG] GameObject Cube 0 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.324 -03:00 [DBG] GameObject Cube 1 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.324 -03:00 [DBG] GameObject Cube 2 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.324 -03:00 [DBG] GameObject Cube 3 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.324 -03:00 [DBG] GameObject Cube 4 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.324 -03:00 [DBG] GameObject Sphere 0 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.324 -03:00 [DBG] GameObject Sphere 1 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.324 -03:00 [DBG] GameObject Sphere 2 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.344 -03:00 [DBG] GameObject Ground - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.344 -03:00 [DBG] GameObject Cube 0 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.344 -03:00 [DBG] GameObject Cube 1 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.344 -03:00 [DBG] GameObject Cube 2 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.344 -03:00 [DBG] GameObject Cube 3 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.344 -03:00 [DBG] GameObject Cube 4 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.344 -03:00 [DBG] GameObject Sphere 0 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.344 -03:00 [DBG] GameObject Sphere 1 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.344 -03:00 [DBG] GameObject Sphere 2 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.352 -03:00 [DBG] GameObject Ground - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.353 -03:00 [DBG] GameObject Cube 0 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.353 -03:00 [DBG] GameObject Cube 1 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.353 -03:00 [DBG] GameObject Cube 2 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.353 -03:00 [DBG] GameObject Cube 3 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.353 -03:00 [DBG] GameObject Cube 4 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.353 -03:00 [DBG] GameObject Sphere 0 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.353 -03:00 [DBG] GameObject Sphere 1 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.353 -03:00 [DBG] GameObject Sphere 2 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.367 -03:00 [DBG] GameObject Ground - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.367 -03:00 [DBG] GameObject Cube 0 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.367 -03:00 [DBG] GameObject Cube 1 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.367 -03:00 [DBG] GameObject Cube 2 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.367 -03:00 [DBG] GameObject Cube 3 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.367 -03:00 [DBG] GameObject Cube 4 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.367 -03:00 [DBG] GameObject Sphere 0 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.367 -03:00 [DBG] GameObject Sphere 1 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.367 -03:00 [DBG] GameObject Sphere 2 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.385 -03:00 [DBG] GameObject Ground - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.385 -03:00 [DBG] GameObject Cube 0 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.385 -03:00 [DBG] GameObject Cube 1 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.385 -03:00 [DBG] GameObject Cube 2 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.385 -03:00 [DBG] GameObject Cube 3 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.385 -03:00 [DBG] GameObject Cube 4 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.385 -03:00 [DBG] GameObject Sphere 0 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.385 -03:00 [DBG] GameObject Sphere 1 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.385 -03:00 [DBG] GameObject Sphere 2 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.401 -03:00 [DBG] GameObject Ground - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.401 -03:00 [DBG] GameObject Cube 0 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.401 -03:00 [DBG] GameObject Cube 1 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.401 -03:00 [DBG] GameObject Cube 2 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.401 -03:00 [DBG] GameObject Cube 3 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.401 -03:00 [DBG] GameObject Cube 4 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.401 -03:00 [DBG] GameObject Sphere 0 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.401 -03:00 [DBG] GameObject Sphere 1 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.401 -03:00 [DBG] GameObject Sphere 2 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.421 -03:00 [DBG] GameObject Ground - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.421 -03:00 [DBG] GameObject Cube 0 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.421 -03:00 [DBG] GameObject Cube 1 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.421 -03:00 [DBG] GameObject Cube 2 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.421 -03:00 [DBG] GameObject Cube 3 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.421 -03:00 [DBG] GameObject Cube 4 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.421 -03:00 [DBG] GameObject Sphere 0 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.421 -03:00 [DBG] GameObject Sphere 1 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.421 -03:00 [DBG] GameObject Sphere 2 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.434 -03:00 [DBG] GameObject Ground - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.434 -03:00 [DBG] GameObject Cube 0 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.434 -03:00 [DBG] GameObject Cube 1 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.434 -03:00 [DBG] GameObject Cube 2 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.434 -03:00 [DBG] GameObject Cube 3 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.434 -03:00 [DBG] GameObject Cube 4 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.434 -03:00 [DBG] GameObject Sphere 0 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.434 -03:00 [DBG] GameObject Sphere 1 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.434 -03:00 [DBG] GameObject Sphere 2 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.451 -03:00 [DBG] GameObject Ground - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.451 -03:00 [DBG] GameObject Cube 0 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.451 -03:00 [DBG] GameObject Cube 1 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.451 -03:00 [DBG] GameObject Cube 2 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.451 -03:00 [DBG] GameObject Cube 3 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.451 -03:00 [DBG] GameObject Cube 4 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.451 -03:00 [DBG] GameObject Sphere 0 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.451 -03:00 [DBG] GameObject Sphere 1 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.451 -03:00 [DBG] GameObject Sphere 2 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.467 -03:00 [DBG] GameObject Ground - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.467 -03:00 [DBG] GameObject Cube 0 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.467 -03:00 [DBG] GameObject Cube 1 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.467 -03:00 [DBG] GameObject Cube 2 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.467 -03:00 [DBG] GameObject Cube 3 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.467 -03:00 [DBG] GameObject Cube 4 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.467 -03:00 [DBG] GameObject Sphere 0 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.467 -03:00 [DBG] GameObject Sphere 1 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.467 -03:00 [DBG] GameObject Sphere 2 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.486 -03:00 [DBG] GameObject Ground - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.486 -03:00 [DBG] GameObject Cube 0 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.486 -03:00 [DBG] GameObject Cube 1 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.486 -03:00 [DBG] GameObject Cube 2 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.486 -03:00 [DBG] GameObject Cube 3 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.486 -03:00 [DBG] GameObject Cube 4 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.486 -03:00 [DBG] GameObject Sphere 0 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.486 -03:00 [DBG] GameObject Sphere 1 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.486 -03:00 [DBG] GameObject Sphere 2 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.501 -03:00 [DBG] GameObject Ground - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.501 -03:00 [DBG] GameObject Cube 0 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.501 -03:00 [DBG] GameObject Cube 1 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.501 -03:00 [DBG] GameObject Cube 2 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.501 -03:00 [DBG] GameObject Cube 3 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.501 -03:00 [DBG] GameObject Cube 4 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.501 -03:00 [DBG] GameObject Sphere 0 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.501 -03:00 [DBG] GameObject Sphere 1 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.501 -03:00 [DBG] GameObject Sphere 2 - Components: SphereRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.517 -03:00 [DBG] GameObject Ground - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.517 -03:00 [DBG] GameObject Cube 0 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.517 -03:00 [DBG] GameObject Cube 1 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.517 -03:00 [DBG] GameObject Cube 2 - Components: CubeRenderComponent, RigidbodyComponent
2025-07-26 21:08:38.517 -03:00 [DBG] GameObject Cube 3 - Components: CubeRenderComponent, RigidbodyComponent
